"deviceId","locationId","desc","lat","lon","area","areatype","town","county","project_name"
"7484527022","KS-O30245","Jsene/JsenePM","22.5479","120.3715","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7487931320","KS-O30329","Jsene/AQNA-1000","22.7389","120.3065","加工出口區楠梓園區","鄰近工業區社區","橋頭區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7515206896","KS-O30359","Jsene/AQNA-1000","22.528335","120.347736","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7509713357","KS-O30257","Jsene/JsenePM","22.5431","120.376","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7496200568","KS-O30468","Jsene/JsenePM","22.676","120.3517","赤山里","一般社區","仁武區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7520052689","KS-O30416","Jsene/AQNA-1000","22.8645","120.3113","港後里","一般社區","阿蓮區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7500588428","KS-O30119","Jsene/JsenePM","22.5827","120.4286","大發工業區","工業區","大寮區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7506584278","KS-O30211","Jsene/JsenePM","22.5696","120.3367","臨海工業區","鄰近工業區社區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7520276841","KS-O30418","Jsene/JsenePM","22.5084","120.4127","林園工業區","工業區","林園區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7492040716","KS-O30474","Jsene/JsenePM","22.7012","120.3428","仁武工業區","工業區","仁武區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7491327480","KS-O30007","Jsene/JsenePM","22.7841","120.2775","介壽西路","交通區","岡山區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7521669782","KS-O30434","Jsene/JsenePM","22.7732","120.3871","捆牛湖社區","一般社區","燕巢區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7507088645","KS-O30218","Jsene/AQNA-1000","22.633644","120.28713","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7514905550","KS-O30357","Jsene/JsenePM","22.529","120.3453","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7517565795","KS-O30389","Jsene/JsenePM","22.5101","120.4048","林園工業區","工業區","林園區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7487568107","KS-O30322","Jsene/JsenePM","22.5173","120.3587","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7507544476","KS-O30228","Jsene/JsenePM","22.5545","120.3654","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7518175084","KS-O30396","Jsene/AQNA-1000","22.6594","120.3822","仁美社區","一般社區","鳥松區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7505621134","KS-O30190","Jsene/JsenePM","22.5712","120.43","大發工業區","工業區","大寮區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7513896447","KS-O30323","Jsene/JsenePM","22.5352","120.3656","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7524809053","KS-O30001","Jsene/AQNA-1000","22.8718","120.1934","崎漏村社區","一般社區","茄萣區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7506491102","KS-O30210","Jsene/JsenePM","22.5548","120.3481","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7524463296","KS-O30032","Jsene/JsenePM","22.6406","120.3324","大昌二路","交通區","三民區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7522475493","KS-O30443","Jsene/AQNA-1000","22.4855","120.4163","林園工業區","工業區","林園區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7514268434","KS-O30336","Jsene/AQNA-1000","22.5257","120.3611","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7480003704","KS-O30106","Jsene/JsenePM","22.6069","120.425","和發產業園區","鄰近工業區社區","大寮區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7492487347","KS-O30450","Jsene/JsenePM","22.7249","120.3405","大社工業區","工業區","大社區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7492511830","KS-O30451","Jsene/AQNA-1000","22.7449","120.348","保社里","一般社區","大社區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7490198369","KS-O30366","Jsene/JsenePM","22.5215","120.3529","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7506760380","KS-O30213","Jsene/JsenePM","22.5677","120.3317","臨海工業區","鄰近工業區社區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7511401744","KS-O30009","Jsene/AQNA-1000","22.758996","120.3079986","成功路","一般社區","橋頭區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7527351738","KS-O30485","Jsene/AQNA-1000","22.7257","120.2567","信蚵里社區","一般社區","梓官區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7523264126","KS-O30497","Jsene/JsenePM","22.9428","120.4626","內門區社區感測","一般社區","內門區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7502259692","KS-O30143","Jsene/JsenePM","22.573","120.4229","大發工業區","工業區","大寮區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7512628714","KS-O30298","Jsene/JsenePM","22.5376","120.3706","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7523746557","KS-O30489","Jsene/JsenePM","22.657","120.4176","久堂里社區","一般社區","大樹區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7527563599","KS-O30498","Jsene/AQNA-1000","22.6083","120.2722","實踐里社區","一般社區","旗津區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7500068690","KS-O30107","Jsene/JsenePM","22.5874","120.4276","大發工業區","工業區","大寮區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7525207637","KS-O30023","Jsene/JsenePM","22.6517","120.2767","鼓山三路","交通區","鼓山區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7508852025","KS-O30244","Jsene/JsenePM","22.5725","120.3728","臨海工業區","鄰近工業區社區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7510126368","KS-O30258","Jsene/AQNA-1000","22.675","120.4079","景腳里","一般社區","大樹區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7510047461","KS-O30042","Jsene/JsenePM","22.625","120.3492","青年路一段","交通區","鳳山區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7494382694","KS-O30275","Jsene/AQNA-1000","22.5392","120.3692","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7519307385","KS-O30408","Jsene/JsenePM","22.498","120.4122","林園工業區","工業區","林園區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7508612547","KS-O30242","Jsene/JsenePM","22.5608","120.3721","臨海工業區","鄰近工業區社區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7525942991","KS-O30062","Jsene/JsenePM","22.5583","120.3355","臨海工業區","鄰近工業區社區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7489782011","KS-O30354","Jsene/JsenePM","22.5284","120.3403","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7496587211","KS-O30067","Jsene/JsenePM","22.663","120.3827","仁美社區","一般社區","鳥松區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7480739786","KS-O30116","Jsene/JsenePM","22.5869","120.3815","內坑里","一般社區","大寮區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7494731052","KS-O30284","Jsene/AQNA-1000","22.8933","120.237","田尾里","一般社區","湖內區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7481393388","KS-O30159","Jsene/JsenePM","22.663","120.3207","三民區陳情熱區","一般社區","三民區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7493539236","KS-O30312","Jsene/JsenePM","22.5263","120.3647","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7521247698","KS-O30430","Jsene/JsenePM","22.4965","120.4152","林園工業區","工業區","林園區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7484911281","KS-O30261","Jsene/JsenePM","22.544","120.3785","臨海工業區","工業區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7522283105","KS-O30440","Jsene/JsenePM","22.8051","120.3642","尖山里","一般社區","燕巢區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7514396521","KS-O30337","Jsene/JsenePM","22.6304","120.3584","曹公里","一般社區","鳳山區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7498011652","KS-O30080","Jsene/AQNA-1000","22.5852","120.4355","大發工業區","工業區","大寮區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7505357780","KS-O30187","Jsene/AQNA-1000","22.5722","120.4296","大發工業區","工業區","大寮區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"7509245929","KS-O30249","Jsene/JsenePM","22.5681","120.3804","臨海工業區","鄰近工業區社區","小港區","高雄市","107年高雄市空氣品質感測物聯網布建計畫"
"8954821245","TW130212A0503137","EnSense/SAQ-210","23.47883","120.44657","中正路鄰里","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953572068","TW130212A0503150","EnSense/SAQ-210","23.47091","120.45525","吳鳳南路鄰里","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8929574769","TW130212A0503105","EnSense/SAQ-210","23.50145","120.45267","後湖工業區","工業感測","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8954684309","TW130212A0503143","EnSense/SAQ-210","23.47989","120.45081","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953787317","TW130212A0503145","EnSense/SAQ-210","23.48124","120.45064","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8954566227","TW130212A0503138","EnSense/SAQ-210","23.47454","120.44515","康樂街鄰里","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8936209839","TW130212A0503120","EnSense/SAQ-210","23.47468","120.48573","蘭潭交通","交通區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8937151787","TW130212A0503130","EnSense/SAQ-210","23.48765","120.43538","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8937701872","TW130212A0503128","EnSense/SAQ-210","23.4855","120.44418","長安街鄰里","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8952962877","TW130212A0503149","EnSense/SAQ-210","23.46127","120.44052","交通區","交通區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8954445118","TW130212A0503134","EnSense/SAQ-210","23.47544","120.45624","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8931471317","TW130212A0503113","EnSense/SAQ-210","23.48129","120.40707","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8936163076","TW130212A0503123","EnSense/SAQ-210","23.48517","120.4666","五福街鄰里","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8935050202","TW130212A0503115","EnSense/SAQ-210","23.45475","120.45688","溪興街鄰里","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8954367482","TW130212A0503146","EnSense/SAQ-210","23.47223","120.43162","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8935699365","TW130212A0503125","EnSense/SAQ-210","23.48886","120.44178","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953076825","TW130212A0503147","EnSense/SAQ-210","23.46167","120.44106","世賢新明路交通","交通感測","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953388705","TW130212A0503140","EnSense/SAQ-210","23.46126","120.43175","世賢路鄰里","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8957222915","TW130212A0503108","EnSense/SAQ-210","23.5009","120.47263","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8954104684","TW130212A0503133","EnSense/SAQ-210","23.48727","120.44406","博愛路交通","交通感測","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8929484266","TW130212A0503110","EnSense/SAQ-210","23.49545","120.46551","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8935202570","TW130212A0503126","EnSense/SAQ-210","23.49155","120.43565","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953853100","TW130212A0503135","EnSense/SAQ-210","23.47603","120.45115","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953226165","TW130212A0503141","EnSense/SAQ-210","23.46775","120.43753","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8931197616","TW130212A0503112","EnSense/SAQ-210","23.48346","120.40283","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8957321464","TW130212A0503122","EnSense/SAQ-210","23.486045","120.45842","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8929662098","TW130212A0503109","EnSense/SAQ-210","23.49456","120.46924","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8935498001","TW130212A0503117","EnSense/SAQ-210","23.50614","120.44641","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8935506580","TW130212A0503116","EnSense/SAQ-210","23.508793","120.4353333","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8930671674","TW130212A0503104","EnSense/SAQ-210","23.50505","120.45257","後湖工業區","工業感測","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8935340999","TW130212A0503119","EnSense/SAQ-210","23.45612","120.46178","軍輝路鄰里","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8954033618","TW130212A0503144","EnSense/SAQ-210","23.47242","120.44683","成功街鄰里","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8931057785","TW130212A0503111","EnSense/SAQ-210","23.48083","120.40439","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8929359934","TW130212A0503101","EnSense/SAQ-210","23.51355","120.44772","後湖工業區","工業感測","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8935847798","TW130212A0503118","EnSense/SAQ-210","23.49208","120.44432","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8935107160","TW130212A0503121","EnSense/SAQ-210","23.47488","120.48933","蘭潭交通","交通感測","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953118612","TW130212A0503142","EnSense/SAQ-210","23.46768","120.43375","上海路鄰里","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8937001454","TW130212A0503124","EnSense/SAQ-210","23.49857","120.44192","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953683225","TW130212A0503148","EnSense/SAQ-210","23.48028","120.45696","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953922889","TW130212A0503131","EnSense/SAQ-210","23.46921","120.44289","仁愛路與志昇街鄰里","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8954743108","TW130212A0503139","EnSense/SAQ-210","23.47247","120.44376","西門街鄰里","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8954235835","TW130212A0503136","EnSense/SAQ-210","23.47745","120.45075","公害陳情監測","一般社區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8929231496","TW130212A0503106","EnSense/SAQ-210","23.5074","120.4549","後湖工業區","工業區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8929752045","TW130212A0503114","EnSense/SAQ-210","23.48155","120.42849","公害陳情監測","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8930058545","TW130212A0503102","EnSense/SAQ-210","23.50368","120.45518","後湖工業區","工業區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8930329048","TW130212A0503107","EnSense/SAQ-210","23.50083","120.45672","後湖工業區","工業區","東區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8935795047","TW130212A0503129","EnSense/SAQ-210","23.48254","120.44575","民生北路交通","交通區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8953444763","TW130212A0503132","EnSense/SAQ-210","23.47214","120.44096","建成街鄰里","一般社區","西區","嘉義市","108年嘉義市空氣品質感測物聯網布建計畫"
"8957403568","TW050204A0504660","EnSense/SAQ-210","25.0981","121.2737692","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9025830346","TW050204A0504466","EnSense/SAQ-210","24.933862","121.161589","桃園幼獅工業區","工業區","楊梅區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8956587968","TW050204A0504666","EnSense/SAQ-210","25.102738","121.2688225","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9028240544","TW050204A0504444","EnSense/SAQ-210","24.923367","121.1672273","桃園幼獅工業區","工業區","楊梅區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8948025470","TW050204A0504789","EnSense/SAQ-210","25.110674","121.2681665","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9036259045","TW050204A0504605","EnSense/SAQ-210","24.988653","121.244473","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8945110235","TW050204A0504777","EnSense/SAQ-210","25.047727","121.09305","桃園環保科技園區","工業區","觀音區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8958308435","TW050204A0504673","EnSense/SAQ-210","24.964855","121.2798307","八德白鷺里","一般社區","八德區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9051669438","TW050204A0504690","EnSense/SAQ-210","24.929358","121.1718095","桃園幼獅工業區","工業區","楊梅區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8955678577","TW050204A0504662","EnSense/SAQ-210","25.09574","121.2775007","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8992508173","TW050204A0504365","EnSense/SAQ-210","24.964831","121.2816442","八德白鷺里","一般社區","八德區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8934297298","TW050204A0504820","EnSense/SAQ-210","24.982489","121.0382229","新屋永安工業用地","工業區","新屋區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8958750302","TW050204A0504643","EnSense/SAQ-210","25.103725","121.2641636","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9052605589","TW050204A0504619","EnSense/SAQ-210","24.981975","121.2433696","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9026675914","TW050204A0504598","EnSense/SAQ-210","24.990224","121.2510243","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8997250878","TW050204A0504471","EnSense/SAQ-210","24.929924","121.1618115","桃園幼獅工業區","工業區","楊梅區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9005554842","TW050204A0504551","EnSense/SAQ-210","24.97424","121.2499527","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9007947298","TW050204A0504539","EnSense/SAQ-210","24.976698","121.2355713","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9028994100","TW050204A0504583","EnSense/SAQ-210","24.99009","121.2473856","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8998378744","TW050204A0504432","EnSense/SAQ-210","24.925812","121.1544451","桃園幼獅工業區","工業區","楊梅區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9053161966","TW050204A0504381","EnSense/SAQ-210","24.982529","121.2482916","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9004714219","TW050204A0504489","EnSense/SAQ-210","25.05663","121.3746397","林口特定區(工三)","工業區","龜山區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9028668833","TW050204A0504569","EnSense/SAQ-210","24.991594","121.2447112","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9048184421","TW050204A0504766","EnSense/SAQ-210","24.974193","121.2470246","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9058076893","TW050204A0504759","EnSense/SAQ-210","24.972915","121.23962","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8959727370","TW050204A0504397","EnSense/SAQ-210","25.090832","121.2772108","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8950539339","TW050204A0504839","EnSense/SAQ-210","24.880643","121.2065252","烏樹林工業區","工業區","桃園區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8997750092","TW050204A0504380","EnSense/SAQ-210","24.92007","121.1724561","桃園幼獅工業區","工業區","楊梅區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8992478224","TW050204A0504369","EnSense/SAQ-210","24.885918","121.2070692","烏樹林工業區","工業區","桃園區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8959185595","TW050204A0504658","EnSense/SAQ-210","25.101271","121.2591401","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9036951758","TW050204A0504630","EnSense/SAQ-210","24.988228","121.2431164","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9054638074","TW050204A0504698","EnSense/SAQ-210","24.978991","121.2396278","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9054186294","TW050204A0504694","EnSense/SAQ-210","24.985998","121.2380661","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8952589907","TW050204A0504411","EnSense/SAQ-210","25.095106","121.2647093","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8999253099","TW050204A0504518","EnSense/SAQ-210","25.056853","121.3732668","林口特定區(工三)","工業區","龜山區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9050345558","TW050204A0504692","EnSense/SAQ-210","24.987746","121.2414759","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8999917102","TW050204A0504509","EnSense/SAQ-210","25.062562","121.3738095","林口特定區(工三)","工業區","龜山區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9039057170","TW050204A0504593","EnSense/SAQ-210","24.989831","121.2463496","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9055474422","TW050204A0504751","EnSense/SAQ-210","24.976568","121.2396529","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9053337096","TW050204A0504467","EnSense/SAQ-210","24.937273","121.1655387","桃園幼獅工業區","工業區","楊梅區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8959673007","TW050204A0504391","EnSense/SAQ-210","25.095483","121.271628","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9058207335","TW050204A0504750","EnSense/SAQ-210","24.971647","121.2385466","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8933477423","TW050204A0504823","EnSense/SAQ-210","24.983296","121.0368087","新屋永安工業用地","工業區","新屋區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8959504634","TW050204A0504654","EnSense/SAQ-210","25.097543","121.2691104","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8943215022","TW050204A0504860","EnSense/SAQ-210","24.979728","121.045393","新屋永安工業用地","工業區","新屋區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9037710410","TW050204A0504724","EnSense/SAQ-210","24.985178","121.2437719","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9001995101","TW050204A0504496","EnSense/SAQ-210","25.054297","121.3744932","林口特定區(工三)","工業區","龜山區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9038120928","TW050204A0504623","EnSense/SAQ-210","24.98598","121.2486609","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9044784738","TW050204A0504453","EnSense/SAQ-210","24.925765","121.1703372","桃園幼獅工業區","工業區","楊梅區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8933549682","TW050204A0504847","EnSense/SAQ-210","24.964026","121.2776876","八德白鷺里","一般社區","八德區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9002024972","TW050204A0504521","EnSense/SAQ-210","25.055395","121.3686138","林口特定區(工三)","工業區","龜山區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8949958193","TW050204A0504677","EnSense/SAQ-210","25.114033","121.2686248","蘆竹海湖坑口工業用地","工業區","蘆竹區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"12796768701","GR0112",,"24","120",,,,"苗栗縣","108年及109年度苗栗縣空氣品質感測物聯網維運計畫"
"9054033831","TW050204A0504597","EnSense/SAQ-210","24.972579","121.2439156","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9040338524","TW050204A0504728","EnSense/SAQ-210","24.984598","121.2417259","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8993972358","TW050204A0504377","EnSense/SAQ-210","24.885862","121.2087938","烏樹林工業區","工業區","桃園區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9054983929","TW050204A0504706","EnSense/SAQ-210","24.979498","121.2431766","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"8998505284","TW050204A0504363","EnSense/SAQ-210","24.920106","121.1710051","桃園幼獅工業區","工業區","楊梅區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9055647374","TW050204A0504824","EnSense/SAQ-210","24.96945","121.239925","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
"9028098381","TW050204A0504386","EnSense/SAQ-210","24.97116","121.2477109","中壢工業區","工業區","中壢區","桃園市","108年桃園市空氣品質感測物聯網布建計畫"
